program_id,institution_id,name,field_tags,degree_level,mode,tuition_aud_per_year,intakes,is_migration_aligned
632,21,Law (Master),International Law;Environmental Science,Master,online,48047,2;10,False
633,21,Law (Bachelor),Cybersecurity;Law,Bachelor,oncampus,26451,10,True
634,21,Artificial Intelligence (Bachelor),Film;Data Science,Bachelor,online,34566,2,False
635,21,Artificial Intelligence (Bachelor),Artificial Intelligence;Design,Bachelor,online,30559,10,True
636,21,International Law (Bachelor),Film;International Law,Bachelor,online,27424,7,False
637,21,Nursing (Bachelor),Nursing;Nursing;Architecture,Bachelor,online,32261,2;10,False
638,21,Nursing (Diploma),Information Technology;Nursing;International Law,Diploma,hybrid,18018,3;10,False
639,21,Environmental Science (Bachelor),Environmental Science;Design;Public Health,Bachelor,oncampus,32432,3,False
640,21,Data Science (Bachelor),International Law;Business;Finance,Bachelor,oncampus,32358,2;3,True
641,21,Computer Science (Diploma),Ecology;Business,Diploma,oncampus,24481,2;3,True
642,21,Business (Master),Environmental Science;Sustainable Design;Business,Master,oncampus,50544,7;10,True
643,21,Sustainable Design (Bachelor),Sustainable Design;Marketing;Accounting,Bachelor,hybrid,38968,3;7,False
644,21,Renewable Energy (Bachelor),Renewable Energy;Education;International Law,Bachelor,online,31808,2,False
645,21,Law (Bachelor),Artificial Intelligence;Environmental Science;Law,Bachelor,oncampus,31755,2;10,False
646,21,Engineering (Master),Artificial Intelligence;Design,Master,oncampus,50547,7;10,False
647,21,Computer Science (Bachelor),Engineering;Renewable Energy;Law,Bachelor,hybrid,36606,7,False
648,21,Nursing (Bachelor),Film;Ecology;Environmental Science,Bachelor,oncampus,29849,7;10,False
649,21,Marketing (Bachelor),Marketing;Data Science,Bachelor,oncampus,31178,3;7,False
650,21,Artificial Intelligence (Master),Business;Banking,Master,hybrid,50793,2;7,False
651,22,Cybersecurity (Master),Business;Law;Cybersecurity,Master,oncampus,48504,3,True
652,22,Engineering (Bachelor),Engineering;Public Health;Information Technology,Bachelor,hybrid,39318,10,False
653,22,Psychology (Bachelor),Sustainable Design;Psychology;Design,Bachelor,oncampus,38905,2;7,False
654,22,Information Technology (Bachelor),Nursing;Engineering;Information Technology,Bachelor,oncampus,26369,10,False
655,22,Engineering (Bachelor),Architecture;Renewable Energy,Bachelor,oncampus,33294,7,True
656,22,Renewable Energy (Master),Cybersecurity;Information Technology,Master,online,32138,3;7,False
657,22,Banking (Bachelor),Design;Cybersecurity;Banking,Bachelor,online,36996,3,False
658,22,Renewable Energy (Bachelor),Renewable Energy;Marketing;Public Health,Bachelor,hybrid,30164,2;3,False
659,22,Cybersecurity (Bachelor),Data Science;Sustainable Design,Bachelor,oncampus,37202,3,False
660,22,Information Technology (Diploma),Artificial Intelligence;Information Technology;Information Technology,Diploma,online,19629,2,False
661,22,Artificial Intelligence (Master),Business;Artificial Intelligence;Psychology,Master,oncampus,42924,10,False
662,22,Data Science (PhD),Banking;Sustainable Design;Design,PhD,oncampus,42013,2,False
663,22,Banking (Master),Public Health;Psychology,Master,oncampus,38748,2,True
664,22,Engineering (PhD),Finance;Film;Psychology,PhD,oncampus,48257,10,False
665,22,Finance (Master),Sustainable Design;Finance;Environmental Science,Master,oncampus,32458,3;7,False
666,22,Computer Science (Master),Computer Science;Design;Business,Master,oncampus,42427,7,True
667,22,Psychology (Bachelor),Engineering;Renewable Energy,Bachelor,oncampus,39516,2,False
668,22,International Law (Bachelor),International Law;Environmental Science,Bachelor,oncampus,41323,7,False
669,22,Public Health (Master),Public Health;Psychology;Information Technology,Master,oncampus,29637,10,True
670,22,Nursing (Master),Information Technology;International Law,Master,oncampus,46452,10,False
671,22,Cybersecurity (Master),Artificial Intelligence;Engineering;Cybersecurity,Master,oncampus,40356,2;3,False
672,22,Ecology (PhD),Ecology;Engineering;Accounting,PhD,oncampus,44387,10,False
673,22,Computer Science (Diploma),Computer Science;Information Technology;Ecology,Diploma,oncampus,20591,7;10,False
674,23,International Law (Diploma),International Law;Accounting,Diploma,oncampus,20854,2;3,False
675,23,Film (Diploma),Film;Business;Design,Diploma,hybrid,20594,2,False
676,23,Sustainable Design (Master),Sustainable Design;Law,Master,oncampus,44322,3,False
677,23,Artificial Intelligence (Master),Ecology;Architecture;Artificial Intelligence,Master,hybrid,30700,3;10,True
678,23,Finance (Master),Finance;Public Health;Law,Master,oncampus,33520,10,False
679,23,Marketing (Master),International Law;Marketing;Marketing,Master,oncampus,39281,2;10,True
680,23,Computer Science (Master),Computer Science;Computer Science;Artificial Intelligence,Master,oncampus,35081,7;10,False
681,23,Business (Bachelor),Renewable Energy;Design,Bachelor,oncampus,37171,3;7,True
682,23,Environmental Science (Diploma),Environmental Science;Environmental Science,Diploma,hybrid,21630,3;7,False
683,23,Architecture (Diploma),Architecture;Finance,Diploma,oncampus,25751,3,False
684,23,Sustainable Design (Master),Sustainable Design;Banking;Finance,Master,online,42665,10,True
685,23,Engineering (Bachelor),Information Technology;Data Science;Engineering,Bachelor,oncampus,30236,7,False
686,23,Film (Master),Film;Information Technology,Master,oncampus,33552,2,False
687,23,Engineering (Bachelor),Ecology;Accounting,Bachelor,oncampus,41641,2;10,False
688,23,Ecology (Master),Accounting;Ecology,Master,oncampus,28816,10,True
689,23,Finance (Bachelor),Engineering;Finance,Bachelor,hybrid,41896,3,True
690,23,Finance (PhD),Marketing;Finance,PhD,oncampus,36811,3;7,False
691,23,Education (PhD),Education;Public Health,PhD,oncampus,44671,7,True
692,23,Business (Diploma),Architecture;Business,Diploma,hybrid,24773,3,False
693,23,Design (PhD),Marketing;Design;International Law,PhD,hybrid,41181,10,False
694,23,Finance (Bachelor),Computer Science;Banking;Finance,Bachelor,oncampus,28607,7;10,False
695,23,Accounting (Master),Computer Science;Accounting;Business,Master,hybrid,38531,2;3,False
696,23,Renewable Energy (Bachelor),Sustainable Design;Renewable Energy,Bachelor,oncampus,30177,2;7,False
697,23,Ecology (Bachelor),Business;Ecology,Bachelor,online,38508,2,True
698,23,Computer Science (Bachelor),Environmental Science;Marketing,Bachelor,online,31951,2;3,False
699,23,Sustainable Design (Master),Psychology;Marketing;Environmental Science,Master,online,30890,2,False
700,23,Design (Diploma),Design;Environmental Science,Diploma,oncampus,18897,7;10,False
701,23,Film (Bachelor),Data Science;Artificial Intelligence;Film,Bachelor,oncampus,32460,7,False
702,23,Information Technology (Diploma),Information Technology;Education,Diploma,oncampus,18249,2;7,False
703,24,Environmental Science (Master),Environmental Science;Public Health;Business,Master,online,49714,3,False
704,24,Ecology (Master),Banking;Public Health;Ecology,Master,oncampus,30942,7,True
705,24,Sustainable Design (Bachelor),Cybersecurity;Renewable Energy;Engineering,Bachelor,online,37138,2;10,False
706,24,Sustainable Design (Diploma),Sustainable Design;Nursing;Marketing,Diploma,oncampus,23876,3;10,False
707,24,Business (Master),Design;Renewable Energy,Master,hybrid,46959,3,True
708,24,Engineering (Bachelor),Engineering;Sustainable Design;Design,Bachelor,oncampus,36625,3;7,False
709,24,Design (Bachelor),Public Health;Law;Design,Bachelor,oncampus,31455,3;10,False
710,24,Marketing (Master),Engineering;Marketing;Education,Master,oncampus,35485,2;10,False
711,24,Film (PhD),Environmental Science;Film;International Law,PhD,oncampus,42226,2,False
712,24,Information Technology (PhD),Business;Law,PhD,oncampus,46140,2;7,False
713,24,Public Health (PhD),Business;Education;Sustainable Design,PhD,oncampus,40627,2,False
714,24,Psychology (PhD),Business;Psychology,PhD,hybrid,30203,7;10,True
715,24,Environmental Science (Bachelor),Nursing;Law,Bachelor,online,32718,10,False
716,24,Public Health (Master),Ecology;Engineering;Public Health,Master,oncampus,47259,7;10,False
717,24,Accounting (Bachelor),Artificial Intelligence;Public Health;Accounting,Bachelor,online,26365,7,False
718,24,Finance (Diploma),Finance;Sustainable Design,Diploma,oncampus,22172,10,False
719,24,Public Health (Master),Information Technology;Renewable Energy,Master,oncampus,37867,10,False
720,24,Education (Bachelor),Nursing;Computer Science,Bachelor,hybrid,30460,2,False
721,24,Finance (Master),Architecture;Sustainable Design,Master,oncampus,30850,10,False
722,24,Ecology (Master),Ecology;Film;Law,Master,oncampus,44285,2;7,False
723,24,Law (Master),Computer Science;Artificial Intelligence;Law,Master,oncampus,38701,3,False
724,24,Finance (Bachelor),International Law;Finance;Psychology,Bachelor,hybrid,40542,7,False
725,24,Engineering (Bachelor),Engineering;Computer Science,Bachelor,oncampus,37388,10,False
726,24,Cybersecurity (Master),Marketing;Architecture,Master,online,28572,2;10,False
727,24,Banking (Bachelor),Film;Ecology,Bachelor,oncampus,26650,3;10,False
728,24,Design (Master),Design;Environmental Science;Education,Master,oncampus,39826,3;10,False
729,24,Sustainable Design (Master),Sustainable Design;Business,Master,oncampus,47923,2;7,True
730,24,Nursing (Bachelor),Design;Artificial Intelligence;Nursing,Bachelor,online,29226,3;7,False
731,24,Public Health (Master),Nursing;Public Health,Master,oncampus,31414,7,False
732,24,Business (Diploma),Education;Renewable Energy;Nursing,Diploma,hybrid,20505,3,True
733,24,Cybersecurity (Bachelor),Cybersecurity;Renewable Energy;Accounting,Bachelor,hybrid,38017,2;10,True
734,24,Computer Science (Bachelor),Nursing;Education,Bachelor,hybrid,27135,7,False
735,24,Marketing (Master),Computer Science;Marketing;Ecology,Master,online,32627,7,False
736,24,Business (Bachelor),Business;Environmental Science;Architecture,Bachelor,online,31213,10,False
737,24,Information Technology (Bachelor),Information Technology;Information Technology;Renewable Energy,Bachelor,hybrid,33605,2;10,False
738,24,Nursing (Master),Cybersecurity;Nursing;Finance,Master,oncampus,40583,3,False
739,24,Ecology (PhD),Law;Education,PhD,oncampus,52250,2;7,False
740,24,Computer Science (Bachelor),Environmental Science;Finance;Computer Science,Bachelor,hybrid,31047,2,True
741,24,Finance (PhD),Environmental Science;Education,PhD,online,46848,2,False
742,25,Marketing (Master),Psychology;Finance;Marketing,Master,online,37076,2;7,False
743,25,Sustainable Design (Diploma),Engineering;Education;Sustainable Design,Diploma,oncampus,23750,2;10,False
744,25,Psychology (Bachelor),Nursing;Psychology;Film,Bachelor,oncampus,30589,10,True
745,25,Finance (Master),Engineering;Finance;Education,Master,online,32145,3;10,True
746,25,Renewable Energy (Master),Business;Artificial Intelligence;Renewable Energy,Master,online,31970,3,False
747,25,Artificial Intelligence (Bachelor),Film;Artificial Intelligence;Public Health,Bachelor,hybrid,30331,10,False
748,25,Banking (Master),Design;Law;Banking,Master,online,28861,3;10,True
749,25,Renewable Energy (Bachelor),Banking;Sustainable Design;Renewable Energy,Bachelor,online,34828,3,True
750,25,Computer Science (Diploma),Computer Science;Engineering;Information Technology,Diploma,online,23457,7,True
751,25,Business (Bachelor),Artificial Intelligence;Film;Business,Bachelor,oncampus,38298,3;10,True
752,25,Renewable Energy (Bachelor),Renewable Energy;Public Health;Computer Science,Bachelor,oncampus,27447,7,True
753,25,Psychology (Bachelor),Marketing;International Law,Bachelor,oncampus,29216,10,False
754,25,Business (Bachelor),Cybersecurity;Engineering;Psychology,Bachelor,oncampus,32327,3,False
755,25,Renewable Energy (Diploma),Law;Engineering,Diploma,online,18529,7,True
756,25,Public Health (Diploma),Information Technology;Law,Diploma,hybrid,24094,2;7,False
757,25,Public Health (Bachelor),Architecture;Public Health,Bachelor,oncampus,31201,7,False
758,25,Law (Diploma),Law;Environmental Science;Nursing,Diploma,oncampus,21109,2;7,True
759,25,Sustainable Design (Master),Renewable Energy;Architecture;Sustainable Design,Master,online,42559,2,False
760,25,Public Health (Bachelor),Public Health;Psychology,Bachelor,oncampus,27252,3,False
761,25,Public Health (Bachelor),Public Health;Data Science,Bachelor,hybrid,27630,3;10,False
762,25,Design (Master),International Law;Artificial Intelligence;Design,Master,oncampus,42821,2;10,True
763,25,Film (Master),Film;Environmental Science,Master,oncampus,51963,2;7,False
764,25,Renewable Energy (Bachelor),Education;Artificial Intelligence;Finance,Bachelor,oncampus,40943,2;7,True
765,25,Architecture (Bachelor),Film;Architecture;Renewable Energy,Bachelor,oncampus,35759,3,False
766,25,Data Science (PhD),Banking;Sustainable Design,PhD,online,51758,2;7,False
767,25,Finance (Bachelor),Accounting;Business,Bachelor,oncampus,37001,2;7,False
768,25,Finance (Master),Banking;Design;Finance,Master,oncampus,36112,2,True
769,26,Business (Bachelor),Sustainable Design;Nursing;Accounting,Bachelor,oncampus,26910,2;10,True
770,26,Marketing (Bachelor),Computer Science;Banking;Marketing,Bachelor,hybrid,30204,2;10,False
771,26,Information Technology (Master),Public Health;Information Technology,Master,hybrid,49260,10,False
772,26,Education (Master),Artificial Intelligence;Education;Psychology,Master,oncampus,45270,2,False
773,26,Renewable Energy (Master),Banking;Renewable Energy,Master,oncampus,34751,2;3,False
774,26,Public Health (Master),Accounting;Public Health,Master,oncampus,42996,3,False
775,26,Finance (PhD),Finance;Sustainable Design,PhD,oncampus,33435,2,True
776,26,Public Health (Bachelor),Data Science;Public Health;Engineering,Bachelor,oncampus,30512,7,True
777,26,Nursing (Diploma),Nursing;Information Technology,Diploma,hybrid,20786,3;10,True
778,26,International Law (Bachelor),International Law;Environmental Science,Bachelor,hybrid,29308,3;10,True
779,26,Computer Science (PhD),Computer Science;Nursing;Psychology,PhD,oncampus,49497,3,False
780,26,Sustainable Design (Master),Architecture;Sustainable Design;Design,Master,oncampus,50800,3;10,False
781,26,Environmental Science (Bachelor),Marketing;Environmental Science;Environmental Science,Bachelor,oncampus,34615,3;7,False
782,26,Environmental Science (Diploma),Marketing;Design,Diploma,oncampus,26684,10,True
783,26,Finance (Master),Finance;Artificial Intelligence,Master,oncampus,51666,3,True
784,26,Film (Master),Public Health;Engineering;Film,Master,online,39410,3;7,False
785,26,Finance (Diploma),Psychology;Marketing,Diploma,oncampus,25538,2;7,False
786,26,Design (Master),Accounting;Sustainable Design;Design,Master,oncampus,31359,10,False
787,26,Film (Bachelor),Film;Marketing;Artificial Intelligence,Bachelor,online,31305,10,False
788,26,Data Science (Bachelor),Accounting;Finance,Bachelor,oncampus,38497,3;10,True
789,26,Business (Bachelor),Finance;Nursing,Bachelor,oncampus,41235,3,True
790,26,Computer Science (Bachelor),Film;Computer Science,Bachelor,oncampus,33755,2;10,False
791,26,Computer Science (Bachelor),Public Health;Environmental Science;Psychology,Bachelor,online,41137,2;7,True
792,27,Cybersecurity (Bachelor),Accounting;Information Technology;Cybersecurity,Bachelor,oncampus,35107,10,True
793,27,Nursing (PhD),Nursing;Education,PhD,oncampus,46654,3;7,False
794,27,Engineering (PhD),Business;Artificial Intelligence;Sustainable Design,PhD,oncampus,36995,2,True
795,27,Public Health (Diploma),Engineering;Business;Banking,Diploma,hybrid,27903,7,False
796,27,Film (Master),Public Health;Film;Banking,Master,online,41272,2;10,True
797,27,International Law (Master),International Law;Sustainable Design,Master,oncampus,41171,3,False
798,27,Marketing (Diploma),Environmental Science;Banking,Diploma,oncampus,20925,2;10,True
799,27,Sustainable Design (Bachelor),Engineering;Environmental Science,Bachelor,oncampus,39162,3,False
800,27,Cybersecurity (Bachelor),Finance;Nursing;Marketing,Bachelor,oncampus,38948,3;7,False
801,27,Computer Science (Bachelor),Computer Science;Architecture,Bachelor,online,36377,2;3,False
802,27,Computer Science (Bachelor),Cybersecurity;Psychology,Bachelor,hybrid,30287,2,False
803,27,Public Health (Bachelor),Environmental Science;Artificial Intelligence,Bachelor,online,27260,7,False
804,27,Film (Master),Design;Public Health;Film,Master,oncampus,42011,2,False
805,27,Design (Bachelor),Artificial Intelligence;Design,Bachelor,oncampus,30006,2;3,True
806,27,Psychology (Diploma),Psychology;Finance;Psychology,Diploma,oncampus,25036,10,True
807,27,Architecture (Master),Nursing;Film;Architecture,Master,hybrid,41558,3,False
808,27,Engineering (Bachelor),Banking;Engineering,Bachelor,online,34469,7,True
809,27,Film (Bachelor),Film;Architecture,Bachelor,oncampus,27449,7;10,False
810,27,Accounting (Master),Accounting;Environmental Science,Master,oncampus,42343,2,False
811,27,Engineering (Bachelor),Business;Data Science;Nursing,Bachelor,oncampus,26165,2,False
812,27,International Law (Diploma),Cybersecurity;Information Technology,Diploma,oncampus,24509,7,False
813,27,Education (Bachelor),Education;Renewable Energy,Bachelor,online,26268,2;3,False
814,27,Psychology (Diploma),Environmental Science;Nursing;Architecture,Diploma,online,25984,10,False
815,27,Film (Master),Public Health;Film;Finance,Master,hybrid,30618,2,False
816,27,Architecture (Bachelor),Architecture;Cybersecurity,Bachelor,online,40348,10,False
817,27,Environmental Science (Bachelor),Film;Data Science,Bachelor,online,36658,7;10,False
818,27,Data Science (PhD),Data Science;Nursing;Psychology,PhD,oncampus,40283,2;10,False
819,27,Environmental Science (PhD),Computer Science;Finance;Environmental Science,PhD,oncampus,34895,3,False
820,28,Artificial Intelligence (Bachelor),Engineering;Artificial Intelligence;Business,Bachelor,oncampus,33023,3;7,True
821,28,Environmental Science (Bachelor),Engineering;Environmental Science;Sustainable Design,Bachelor,oncampus,40223,2;10,False
822,28,Public Health (Diploma),Architecture;Design;Environmental Science,Diploma,oncampus,23313,3;10,False
823,28,Renewable Energy (Bachelor),Film;Data Science,Bachelor,oncampus,35772,2;3,False
824,28,Law (Bachelor),Design;Artificial Intelligence,Bachelor,oncampus,27001,3;7,False
825,28,Environmental Science (Bachelor),Marketing;Ecology,Bachelor,oncampus,41217,3,False
826,28,Renewable Energy (Bachelor),Film;Renewable Energy,Bachelor,hybrid,33549,3;10,False
827,28,Data Science (Master),Education;Marketing,Master,online,34763,2,False
828,28,Data Science (Bachelor),Film;Data Science;Marketing,Bachelor,hybrid,29217,10,False
829,28,Nursing (Bachelor),Information Technology;International Law,Bachelor,oncampus,35221,3,True
830,28,Marketing (Master),Information Technology;Renewable Energy,Master,oncampus,35263,2;3,True
831,28,International Law (Bachelor),International Law;Public Health,Bachelor,oncampus,36655,3;7,True
832,28,Renewable Energy (Master),Information Technology;Cybersecurity,Master,hybrid,47190,2;10,True
833,28,Film (Master),Film;Information Technology;International Law,Master,hybrid,39533,7,False
834,28,Marketing (Master),Renewable Energy;Sustainable Design,Master,hybrid,41001,3,False
835,28,Design (Bachelor),Finance;Business,Bachelor,online,39567,2;10,True
836,28,Engineering (Bachelor),Marketing;Renewable Energy;Artificial Intelligence,Bachelor,oncampus,28415,2;3,True
837,28,Renewable Energy (Bachelor),Architecture;Accounting;Business,Bachelor,hybrid,36152,2;7,True
838,28,Sustainable Design (Diploma),Sustainable Design;Renewable Energy;Computer Science,Diploma,oncampus,23578,3,False
839,28,Architecture (Diploma),Information Technology;Data Science;Architecture,Diploma,hybrid,21792,3;7,True
840,28,Psychology (Master),International Law;Environmental Science,Master,oncampus,33450,7;10,False
841,28,Film (PhD),Environmental Science;Psychology,PhD,online,44597,7;10,False
842,28,Education (Master),Psychology;Education;Finance,Master,oncampus,30345,10,False
843,28,Ecology (Master),Renewable Energy;Ecology,Master,oncampus,43833,7,False
844,28,Renewable Energy (Bachelor),Renewable Energy;Marketing;Design,Bachelor,oncampus,40198,7;10,False
845,28,Architecture (PhD),Ecology;Cybersecurity,PhD,online,43374,7,True
846,28,Cybersecurity (Diploma),Cybersecurity;Sustainable Design;Cybersecurity,Diploma,oncampus,26711,3;7,True
847,28,Law (Bachelor),Design;International Law;Data Science,Bachelor,oncampus,37926,3,True
848,28,Environmental Science (Bachelor),Accounting;Cybersecurity,Bachelor,oncampus,27404,3;7,False
849,28,Cybersecurity (Diploma),Information Technology;Cybersecurity,Diploma,oncampus,23555,2;10,True
850,28,Education (Master),International Law;Psychology;Law,Master,online,41971,10,False
851,28,Environmental Science (PhD),Engineering;Environmental Science;Ecology,PhD,oncampus,37108,2;10,False
852,28,Environmental Science (Bachelor),Renewable Energy;Environmental Science;Cybersecurity,Bachelor,oncampus,30566,3,False
853,29,International Law (Bachelor),International Law;Architecture;Cybersecurity,Bachelor,oncampus,39128,2;7,False
854,29,Business (Diploma),Business;Engineering;Education,Diploma,online,26339,2;10,True
855,29,Nursing (Master),Ecology;Nursing;Marketing,Master,oncampus,31748,2;10,True
856,29,Architecture (Bachelor),Law;Nursing,Bachelor,oncampus,32792,2;3,False
857,29,Renewable Energy (Master),Data Science;Renewable Energy,Master,online,40450,10,False
858,29,Psychology (Bachelor),Psychology;Public Health,Bachelor,hybrid,39492,7;10,False
859,29,Artificial Intelligence (Master),Computer Science;Law;Artificial Intelligence,Master,online,33983,2;10,True
860,29,Film (Bachelor),Information Technology;Renewable Energy,Bachelor,oncampus,29178,2,False
861,29,Cybersecurity (Master),Marketing;Cybersecurity,Master,oncampus,30654,10,False
862,29,Artificial Intelligence (Master),Artificial Intelligence;Film,Master,hybrid,49684,2;3,False
863,29,Architecture (Bachelor),Public Health;Computer Science;Architecture,Bachelor,oncampus,36770,2;7,False
864,29,Marketing (Bachelor),Marketing;Artificial Intelligence;Banking,Bachelor,online,33362,2,False
865,29,Film (PhD),Film;Marketing;Computer Science,PhD,oncampus,45675,3;10,False
866,29,Public Health (Bachelor),Cybersecurity;Information Technology;Public Health,Bachelor,oncampus,39407,2;10,False
867,29,Banking (Diploma),Banking;Sustainable Design,Diploma,oncampus,19015,2;3,True
868,29,Banking (Bachelor),Law;Data Science,Bachelor,online,34376,3,False
869,29,Nursing (Bachelor),Sustainable Design;Nursing;Design,Bachelor,oncampus,37864,3,False
870,29,Accounting (Bachelor),Accounting;Sustainable Design;Architecture,Bachelor,hybrid,36079,7;10,False
871,29,Marketing (Diploma),Banking;Film;Engineering,Diploma,hybrid,22673,3;7,False
872,29,Renewable Energy (Bachelor),Renewable Energy;Marketing,Bachelor,oncampus,35886,2,False
873,29,Business (Master),Architecture;Finance;Banking,Master,online,44663,3;10,False
874,29,Accounting (Master),Finance;Accounting;Sustainable Design,Master,online,49153,2;7,True
875,29,Engineering (Diploma),Marketing;Data Science;Computer Science,Diploma,online,23573,2,False
876,29,Design (Master),Data Science;Computer Science;Design,Master,oncampus,37311,10,True
877,29,Film (Bachelor),Film;Marketing,Bachelor,oncampus,30218,3;10,False
878,29,Computer Science (Bachelor),Banking;Computer Science;Data Science,Bachelor,hybrid,31581,7;10,False
879,29,Accounting (Bachelor),Education;Engineering;Accounting,Bachelor,oncampus,33766,2;10,False
880,29,Banking (Bachelor),Engineering;Marketing;Banking,Bachelor,oncampus,39621,3,True
881,29,Ecology (Diploma),Law;Ecology,Diploma,hybrid,18371,2;7,True
882,29,Data Science (Bachelor),International Law;Data Science,Bachelor,hybrid,27268,2;3,True
883,29,Architecture (Master),Cybersecurity;Architecture,Master,oncampus,28935,2;7,False
884,29,Accounting (Diploma),International Law;Accounting;Architecture,Diploma,oncampus,18325,2,False
885,29,Law (Master),Environmental Science;Law;Accounting,Master,oncampus,37462,7,False
886,29,Nursing (Diploma),Computer Science;Design;Nursing,Diploma,oncampus,19367,3;7,False
887,29,Accounting (Diploma),Public Health;Information Technology;Accounting,Diploma,hybrid,19581,10,False
888,29,Cybersecurity (Master),Cybersecurity;Artificial Intelligence,Master,oncampus,35493,2;10,True
889,29,Information Technology (PhD),Nursing;Information Technology,PhD,oncampus,44547,2;7,False
890,29,Information Technology (Bachelor),Film;Information Technology,Bachelor,hybrid,30085,2,False
891,29,Sustainable Design (Bachelor),Film;Cybersecurity;Sustainable Design,Bachelor,oncampus,29512,7,False
892,30,Law (Bachelor),Law;Computer Science;Film,Bachelor,hybrid,28035,3;7,True
893,30,Renewable Energy (Bachelor),Ecology;Renewable Energy;Engineering,Bachelor,oncampus,33244,2;10,True
894,30,Business (Bachelor),Renewable Energy;Architecture,Bachelor,oncampus,30875,2;3,True
895,30,Engineering (Bachelor),Engineering;Nursing;Education,Bachelor,oncampus,38714,2;3,False
896,30,Education (Bachelor),Design;Education;Finance,Bachelor,online,27243,7;10,False
897,30,Environmental Science (Bachelor),Public Health;Law,Bachelor,oncampus,27966,2,False
898,30,Sustainable Design (Master),Sustainable Design;Engineering,Master,oncampus,36106,3,True
899,30,Sustainable Design (Master),Engineering;Ecology,Master,oncampus,46296,2;10,False
900,30,Computer Science (Bachelor),Computer Science;Computer Science;Artificial Intelligence,Bachelor,oncampus,31599,2;7,False
901,30,Computer Science (Bachelor),Marketing;Accounting;Computer Science,Bachelor,oncampus,36668,3,False
902,30,Marketing (Bachelor),Marketing;Banking,Bachelor,oncampus,26920,2;3,True
903,30,Finance (Bachelor),Accounting;Education,Bachelor,hybrid,34989,7;10,True
904,30,Artificial Intelligence (Diploma),International Law;Finance;Business,Diploma,oncampus,20547,7;10,False
905,30,Accounting (PhD),Law;Accounting;Film,PhD,oncampus,36719,2;7,False
906,30,Renewable Energy (PhD),Renewable Energy;Engineering;Ecology,PhD,oncampus,40064,10,True
907,30,Design (Master),Renewable Energy;Design;Education,Master,online,49999,7;10,False
908,30,Engineering (Bachelor),Engineering;Design;Psychology,Bachelor,hybrid,28560,2;10,True
909,30,Psychology (Bachelor),Architecture;Law;Psychology,Bachelor,oncampus,38714,3,True
910,30,Artificial Intelligence (Bachelor),Artificial Intelligence;Renewable Energy,Bachelor,oncampus,38744,3;7,False
911,30,Sustainable Design (Bachelor),Education;Architecture;Engineering,Bachelor,oncampus,31402,2;10,False
912,30,Banking (Master),Banking;Education,Master,hybrid,39294,2,False
913,30,Cybersecurity (Diploma),International Law;Cybersecurity;Information Technology,Diploma,oncampus,26111,2;7,False
914,30,Environmental Science (Master),Environmental Science;Environmental Science;Business,Master,oncampus,34411,3;7,False
915,30,Psychology (Master),Design;Engineering;Psychology,Master,oncampus,36448,3;10,False
916,30,Accounting (Bachelor),Ecology;International Law;Accounting,Bachelor,oncampus,30677,3;10,False
917,30,Environmental Science (Bachelor),International Law;Environmental Science;Computer Science,Bachelor,oncampus,31476,2,True
918,30,Engineering (Master),Accounting;Education,Master,online,45245,10,False
919,30,Environmental Science (Bachelor),Environmental Science;Computer Science,Bachelor,oncampus,35974,7,False
920,30,Law (Master),Psychology;Law,Master,hybrid,44555,2,False
921,30,International Law (Bachelor),Public Health;Cybersecurity;Engineering,Bachelor,oncampus,26421,2,True
922,31,Data Science (Bachelor),Film;Data Science;Environmental Science,Bachelor,oncampus,35082,3;10,True
923,31,Finance (Bachelor),Artificial Intelligence;Finance,Bachelor,oncampus,35641,2,False
924,31,Marketing (Bachelor),Marketing;Marketing;Architecture,Bachelor,oncampus,38173,2;3,True
925,31,Finance (Diploma),Architecture;Finance,Diploma,online,26456,7,False
926,31,Law (Bachelor),Data Science;Law,Bachelor,oncampus,34671,3,False
927,31,Sustainable Design (Diploma),Film;Accounting,Diploma,hybrid,26134,3;10,True
928,31,Law (Diploma),Design;Artificial Intelligence;Nursing,Diploma,oncampus,26226,3,False
929,31,Architecture (Bachelor),Architecture;Film;Architecture,Bachelor,online,35095,2;3,False
930,31,Environmental Science (PhD),Marketing;Banking;Environmental Science,PhD,online,54406,3,False
931,31,Engineering (Bachelor),Engineering;Education,Bachelor,oncampus,32477,7,False
932,31,Architecture (Bachelor),Architecture;Banking,Bachelor,oncampus,29496,10,False
933,31,Psychology (Bachelor),Psychology;Psychology;Information Technology,Bachelor,online,35706,3;10,False
934,31,Data Science (Master),Data Science;Sustainable Design,Master,online,29689,2;10,False
935,31,Engineering (Master),Engineering;Film,Master,oncampus,33649,10,False
936,31,Marketing (Diploma),Computer Science;Banking;Data Science,Diploma,oncampus,19342,2,False
937,31,Data Science (Bachelor),Data Science;Sustainable Design;Environmental Science,Bachelor,oncampus,40567,2,True
938,31,Information Technology (Master),Finance;Information Technology;Accounting,Master,oncampus,36514,2;10,False
939,31,Public Health (Master),Public Health;Artificial Intelligence,Master,oncampus,31340,2;3,True
940,31,Architecture (Bachelor),Public Health;International Law,Bachelor,oncampus,28897,10,False
941,31,Architecture (Diploma),Cybersecurity;Architecture,Diploma,oncampus,22683,7,False
942,31,Computer Science (Bachelor),Accounting;Artificial Intelligence;Sustainable Design,Bachelor,oncampus,31428,3;10,False
