program_id,institution_id,name,field_tags,degree_level,mode,tuition_aud_per_year,intakes,is_migration_aligned
706,24,Sustainable Design,Sustainable Design;Nursing;Marketing,Diploma,oncampus,23876,3;10,False
707,24,Business,Design;Renewable Energy,Master,hybrid,46959,3,True
708,24,Engineering,Engineering;Sustainable Design;Design,Bachelor,oncampus,36625,3;7,False
709,24,Design,Public Health;Law;Design,Bachelor,oncampus,31455,3;10,False
710,24,Marketing,Engineering;Marketing;Education,Master,oncampus,35485,2;10,False
711,24,Film,Environmental Science;Film;International Law,PhD,oncampus,42226,2,False
712,24,Information Technology,Business;Law,PhD,oncampus,46140,2;7,False
713,24,Public Health,Business;Education;Sustainable Design,PhD,oncampus,40627,2,False
714,24,Psychology,Business;Psychology,PhD,hybrid,30203,7;10,True
715,24,Environmental Science,Nursing;Law,Bachelor,online,32718,10,False
716,24,Public Health,Ecology;Engineering;Public Health,Master,oncampus,47259,7;10,False
717,24,Accounting,Artificial Intelligence;Public Health;Accounting,Bachelor,online,26365,7,False
718,24,Finance,Finance;Sustainable Design,Diploma,oncampus,22172,10,False
719,24,Public Health,Information Technology;Renewable Energy,Master,oncampus,37867,10,False
720,24,Education,Nursing;Computer Science,Bachelor,hybrid,30460,2,False
721,24,Finance,Architecture;Sustainable Design,Master,oncampus,30850,10,False
722,24,Ecology,Ecology;Film;Law,Master,oncampus,44285,2;7,False
723,24,Law,Computer Science;Artificial Intelligence;Law,Master,oncampus,38701,3,False
724,24,Finance,International Law;Finance;Psychology,Bachelor,hybrid,40542,7,False
725,24,Engineering,Engineering;Computer Science,Bachelor,oncampus,37388,10,False
726,24,Cybersecurity,Marketing;Architecture,Master,online,28572,2;10,False
727,24,Banking,Film;Ecology,Bachelor,oncampus,26650,3;10,False
728,24,Design,Design;Environmental Science;Education,Master,oncampus,39826,3;10,False
729,24,Sustainable Design,Sustainable Design;Business,Master,oncampus,47923,2;7,True
730,24,Nursing,Design;Artificial Intelligence;Nursing,Bachelor,online,29226,3;7,False
731,24,Public Health,Nursing;Public Health,Master,oncampus,31414,7,False
732,24,Business,Education;Renewable Energy;Nursing,Diploma,hybrid,20505,3,True
733,24,Cybersecurity,Cybersecurity;Renewable Energy;Accounting,Bachelor,hybrid,38017,2;10,True
734,24,Computer Science,Nursing;Education,Bachelor,hybrid,27135,7,False
735,24,Marketing,Computer Science;Marketing;Ecology,Master,online,32627,7,False
736,24,Business,Business;Environmental Science;Architecture,Bachelor,online,31213,10,False
737,24,Information Technology,Information Technology;Information Technology;Renewable Energy,Bachelor,hybrid,33605,2;10,False
738,24,Nursing,Cybersecurity;Nursing;Finance,Master,oncampus,40583,3,False
739,24,Ecology,Law;Education,PhD,oncampus,52250,2;7,False
740,24,Computer Science,Environmental Science;Finance;Computer Science,Bachelor,hybrid,31047,2,True
741,24,Finance,Environmental Science;Education,PhD,online,46848,2,False
742,25,Marketing,Psychology;Finance;Marketing,Master,online,37076,2;7,False
743,25,Sustainable Design,Engineering;Education;Sustainable Design,Diploma,oncampus,23750,2;10,False
744,25,Psychology,Nursing;Psychology;Film,Bachelor,oncampus,30589,10,True
745,25,Finance,Engineering;Finance;Education,Master,online,32145,3;10,True
746,25,Renewable Energy,Business;Artificial Intelligence;Renewable Energy,Master,online,31970,3,False
747,25,Artificial Intelligence,Film;Artificial Intelligence;Public Health,Bachelor,hybrid,30331,10,False
748,25,Banking,Design;Law;Banking,Master,online,28861,3;10,True
749,25,Renewable Energy,Banking;Sustainable Design;Renewable Energy,Bachelor,online,34828,3,True
750,25,Computer Science,Computer Science;Engineering;Information Technology,Diploma,online,23457,7,True
751,25,Business,Artificial Intelligence;Film;Business,Bachelor,oncampus,38298,3;10,True
752,25,Renewable Energy,Renewable Energy;Public Health;Computer Science,Bachelor,oncampus,27447,7,True
753,25,Psychology,Marketing;International Law,Bachelor,oncampus,29216,10,False
754,25,Business,Cybersecurity;Engineering;Psychology,Bachelor,oncampus,32327,3,False
755,25,Renewable Energy,Law;Engineering,Diploma,online,18529,7,True
756,25,Public Health,Information Technology;Law,Diploma,hybrid,24094,2;7,False
757,25,Public Health,Architecture;Public Health,Bachelor,oncampus,31201,7,False
758,25,Law,Law;Environmental Science;Nursing,Diploma,oncampus,21109,2;7,True
759,25,Sustainable Design,Renewable Energy;Architecture;Sustainable Design,Master,online,42559,2,False
760,25,Public Health,Public Health;Psychology,Bachelor,oncampus,27252,3,False
761,25,Public Health,Public Health;Data Science,Bachelor,hybrid,27630,3;10,False
762,25,Design,International Law;Artificial Intelligence;Design,Master,oncampus,42821,2;10,True
763,25,Film,Film;Environmental Science,Master,oncampus,51963,2;7,False
764,25,Renewable Energy,Education;Artificial Intelligence;Finance,Bachelor,oncampus,40943,2;7,True
765,25,Architecture,Film;Architecture;Renewable Energy,Bachelor,oncampus,35759,3,False
766,25,Data Science,Banking;Sustainable Design,PhD,online,51758,2;7,False
767,25,Finance,Accounting;Business,Bachelor,oncampus,37001,2;7,False
768,25,Finance,Banking;Design;Finance,Master,oncampus,36112,2,True
769,26,Business,Sustainable Design;Nursing;Accounting,Bachelor,oncampus,26910,2;10,True
770,26,Marketing,Computer Science;Banking;Marketing,Bachelor,hybrid,30204,2;10,False
771,26,Information Technology,Public Health;Information Technology,Master,hybrid,49260,10,False
772,26,Education,Artificial Intelligence;Education;Psychology,Master,oncampus,45270,2,False
773,26,Renewable Energy,Banking;Renewable Energy,Master,oncampus,34751,2;3,False
774,26,Public Health,Accounting;Public Health,Master,oncampus,42996,3,False
775,26,Finance,Finance;Sustainable Design,PhD,oncampus,33435,2,True
776,26,Public Health,Data Science;Public Health;Engineering,Bachelor,oncampus,30512,7,True
777,26,Nursing,Nursing;Information Technology,Diploma,hybrid,20786,3;10,True
778,26,International Law,International Law;Environmental Science,Bachelor,hybrid,29308,3;10,True
779,26,Computer Science,Computer Science;Nursing;Psychology,PhD,oncampus,49497,3,False
780,26,Sustainable Design,Architecture;Sustainable Design;Design,Master,oncampus,50800,3;10,False
781,26,Environmental Science,Marketing;Environmental Science;Environmental Science,Bachelor,oncampus,34615,3;7,False
782,26,Environmental Science,Marketing;Design,Diploma,oncampus,26684,10,True
783,26,Finance,Finance;Artificial Intelligence,Master,oncampus,51666,3,True
784,26,Film,Public Health;Engineering;Film,Master,online,39410,3;7,False
785,26,Finance,Psychology;Marketing,Diploma,oncampus,25538,2;7,False
786,26,Design,Accounting;Sustainable Design;Design,Master,oncampus,31359,10,False
787,26,Film,Film;Marketing;Artificial Intelligence,Bachelor,online,31305,10,False
788,26,Data Science,Accounting;Finance,Bachelor,oncampus,38497,3;10,True
789,26,Business,Finance;Nursing,Bachelor,oncampus,41235,3,True
790,26,Computer Science,Film;Computer Science,Bachelor,oncampus,33755,2;10,False
791,26,Computer Science,Public Health;Environmental Science;Psychology,Bachelor,online,41137,2;7,True
792,27,Cybersecurity,Accounting;Information Technology;Cybersecurity,Bachelor,oncampus,35107,10,True
793,27,Nursing,Nursing;Education,PhD,oncampus,46654,3;7,False
794,27,Engineering,Business;Artificial Intelligence;Sustainable Design,PhD,oncampus,36995,2,True
795,27,Public Health,Engineering;Business;Banking,Diploma,hybrid,27903,7,False
796,27,Film,Public Health;Film;Banking,Master,online,41272,2;10,True
797,27,International Law,International Law;Sustainable Design,Master,oncampus,41171,3,False
798,27,Marketing,Environmental Science;Banking,Diploma,oncampus,20925,2;10,True
799,27,Sustainable Design,Engineering;Environmental Science,Bachelor,oncampus,39162,3,False
800,27,Cybersecurity,Finance;Nursing;Marketing,Bachelor,oncampus,38948,3;7,False
801,27,Computer Science,Computer Science;Architecture,Bachelor,online,36377,2;3,False
802,27,Computer Science,Cybersecurity;Psychology,Bachelor,hybrid,30287,2,False
803,27,Public Health,Environmental Science;Artificial Intelligence,Bachelor,online,27260,7,False
804,27,Film,Design;Public Health;Film,Master,oncampus,42011,2,False
805,27,Design,Artificial Intelligence;Design,Bachelor,oncampus,30006,2;3,True
806,27,Psychology,Psychology;Finance;Psychology,Diploma,oncampus,25036,10,True
807,27,Architecture,Nursing;Film;Architecture,Master,hybrid,41558,3,False
808,27,Engineering,Banking;Engineering,Bachelor,online,34469,7,True
809,27,Film,Film;Architecture,Bachelor,oncampus,27449,7;10,False
810,27,Accounting,Accounting;Environmental Science,Master,oncampus,42343,2,False
811,27,Engineering,Business;Data Science;Nursing,Bachelor,oncampus,26165,2,False
812,27,International Law,Cybersecurity;Information Technology,Diploma,oncampus,24509,7,False
813,27,Education,Education;Renewable Energy,Bachelor,online,26268,2;3,False
814,27,Psychology,Environmental Science;Nursing;Architecture,Diploma,online,25984,10,False
815,27,Film,Public Health;Film;Finance,Master,hybrid,30618,2,False
816,27,Architecture,Architecture;Cybersecurity,Bachelor,online,40348,10,False
817,27,Environmental Science,Film;Data Science,Bachelor,online,36658,7;10,False
818,27,Data Science,Data Science;Nursing;Psychology,PhD,oncampus,40283,2;10,False
819,27,Environmental Science,Computer Science;Finance;Environmental Science,PhD,oncampus,34895,3,False
820,28,Artificial Intelligence,Engineering;Artificial Intelligence;Business,Bachelor,oncampus,33023,3;7,True
821,28,Environmental Science,Engineering;Environmental Science;Sustainable Design,Bachelor,oncampus,40223,2;10,False
822,28,Public Health,Architecture;Design;Environmental Science,Diploma,oncampus,23313,3;10,False
823,28,Renewable Energy,Film;Data Science,Bachelor,oncampus,35772,2;3,False
824,28,Law,Design;Artificial Intelligence,Bachelor,oncampus,27001,3;7,False
825,28,Environmental Science,Marketing;Ecology,Bachelor,oncampus,41217,3,False
826,28,Renewable Energy,Film;Renewable Energy,Bachelor,hybrid,33549,3;10,False
827,28,Data Science,Education;Marketing,Master,online,34763,2,False
828,28,Data Science,Film;Data Science;Marketing,Bachelor,hybrid,29217,10,False
829,28,Nursing,Information Technology;International Law,Bachelor,oncampus,35221,3,True
830,28,Marketing,Information Technology;Renewable Energy,Master,oncampus,35263,2;3,True
831,28,International Law,International Law;Public Health,Bachelor,oncampus,36655,3;7,True
832,28,Renewable Energy,Information Technology;Cybersecurity,Master,hybrid,47190,2;10,True
833,28,Film,Film;Information Technology;International Law,Master,hybrid,39533,7,False
834,28,Marketing,Renewable Energy;Sustainable Design,Master,hybrid,41001,3,False
835,28,Design,Finance;Business,Bachelor,online,39567,2;10,True
836,28,Engineering,Marketing;Renewable Energy;Artificial Intelligence,Bachelor,oncampus,28415,2;3,True
837,28,Renewable Energy,Architecture;Accounting;Business,Bachelor,hybrid,36152,2;7,True
838,28,Sustainable Design,Sustainable Design;Renewable Energy;Computer Science,Diploma,oncampus,23578,3,False
839,28,Architecture,Information Technology;Data Science;Architecture,Diploma,hybrid,21792,3;7,True
840,28,Psychology,International Law;Environmental Science,Master,oncampus,33450,7;10,False
841,28,Film,Environmental Science;Psychology,PhD,online,44597,7;10,False
842,28,Education,Psychology;Education;Finance,Master,oncampus,30345,10,False
843,28,Ecology,Renewable Energy;Ecology,Master,oncampus,43833,7,False
844,28,Renewable Energy,Renewable Energy;Marketing;Design,Bachelor,oncampus,40198,7;10,False
845,28,Architecture,Ecology;Cybersecurity,PhD,online,43374,7,True
846,28,Cybersecurity,Cybersecurity;Sustainable Design;Cybersecurity,Diploma,oncampus,26711,3;7,True
847,28,Law,Design;International Law;Data Science,Bachelor,oncampus,37926,3,True
848,28,Environmental Science,Accounting;Cybersecurity,Bachelor,oncampus,27404,3;7,False
849,28,Cybersecurity,Information Technology;Cybersecurity,Diploma,oncampus,23555,2;10,True
850,28,Education,International Law;Psychology;Law,Master,online,41971,10,False
851,28,Environmental Science,Engineering;Environmental Science;Ecology,PhD,oncampus,37108,2;10,False
852,28,Environmental Science,Renewable Energy;Environmental Science;Cybersecurity,Bachelor,oncampus,30566,3,False
853,29,International Law,International Law;Architecture;Cybersecurity,Bachelor,oncampus,39128,2;7,False
854,29,Business,Business;Engineering;Education,Diploma,online,26339,2;10,True
855,29,Nursing,Ecology;Nursing;Marketing,Master,oncampus,31748,2;10,True
856,29,Architecture,Law;Nursing,Bachelor,oncampus,32792,2;3,False
857,29,Renewable Energy,Data Science;Renewable Energy,Master,online,40450,10,False
858,29,Psychology,Psychology;Public Health,Bachelor,hybrid,39492,7;10,False
859,29,Artificial Intelligence,Computer Science;Law;Artificial Intelligence,Master,online,33983,2;10,True
860,29,Film,Information Technology;Renewable Energy,Bachelor,oncampus,29178,2,False
861,29,Cybersecurity,Marketing;Cybersecurity,Master,oncampus,30654,10,False
862,29,Artificial Intelligence,Artificial Intelligence;Film,Master,hybrid,49684,2;3,False
863,29,Architecture,Public Health;Computer Science;Architecture,Bachelor,oncampus,36770,2;7,False
864,29,Marketing,Marketing;Artificial Intelligence;Banking,Bachelor,online,33362,2,False
865,29,Film,Film;Marketing;Computer Science,PhD,oncampus,45675,3;10,False
866,29,Public Health,Cybersecurity;Information Technology;Public Health,Bachelor,oncampus,39407,2;10,False
867,29,Banking,Banking;Sustainable Design,Diploma,oncampus,19015,2;3,True
868,29,Banking,Law;Data Science,Bachelor,online,34376,3,False
869,29,Nursing,Sustainable Design;Nursing;Design,Bachelor,oncampus,37864,3,False
870,29,Accounting,Accounting;Sustainable Design;Architecture,Bachelor,hybrid,36079,7;10,False
871,29,Marketing,Banking;Film;Engineering,Diploma,hybrid,22673,3;7,False
872,29,Renewable Energy,Renewable Energy;Marketing,Bachelor,oncampus,35886,2,False
873,29,Business,Architecture;Finance;Banking,Master,online,44663,3;10,False
874,29,Accounting,Finance;Accounting;Sustainable Design,Master,online,49153,2;7,True
875,29,Engineering,Marketing;Data Science;Computer Science,Diploma,online,23573,2,False
876,29,Design,Data Science;Computer Science;Design,Master,oncampus,37311,10,True
877,29,Film,Film;Marketing,Bachelor,oncampus,30218,3;10,False
878,29,Computer Science,Banking;Computer Science;Data Science,Bachelor,hybrid,31581,7;10,False
879,29,Accounting,Education;Engineering;Accounting,Bachelor,oncampus,33766,2;10,False
880,29,Banking,Engineering;Marketing;Banking,Bachelor,oncampus,39621,3,True
881,29,Ecology,Law;Ecology,Diploma,hybrid,18371,2;7,True
882,29,Data Science,International Law;Data Science,Bachelor,hybrid,27268,2;3,True
883,29,Architecture,Cybersecurity;Architecture,Master,oncampus,28935,2;7,False
884,29,Accounting,International Law;Accounting;Architecture,Diploma,oncampus,18325,2,False
885,29,Law,Environmental Science;Law;Accounting,Master,oncampus,37462,7,False
886,29,Nursing,Computer Science;Design;Nursing,Diploma,oncampus,19367,3;7,False
887,29,Accounting,Public Health;Information Technology;Accounting,Diploma,hybrid,19581,10,False
888,29,Cybersecurity,Cybersecurity;Artificial Intelligence,Master,oncampus,35493,2;10,True
889,29,Information Technology,Nursing;Information Technology,PhD,oncampus,44547,2;7,False
890,29,Information Technology,Film;Information Technology,Bachelor,hybrid,30085,2,False
891,29,Sustainable Design,Film;Cybersecurity;Sustainable Design,Bachelor,oncampus,29512,7,False
892,30,Law,Law;Computer Science;Film,Bachelor,hybrid,28035,3;7,True
893,30,Renewable Energy,Ecology;Renewable Energy;Engineering,Bachelor,oncampus,33244,2;10,True
894,30,Business,Renewable Energy;Architecture,Bachelor,oncampus,30875,2;3,True
895,30,Engineering,Engineering;Nursing;Education,Bachelor,oncampus,38714,2;3,False
896,30,Education,Design;Education;Finance,Bachelor,online,27243,7;10,False
897,30,Environmental Science,Public Health;Law,Bachelor,oncampus,27966,2,False
898,30,Sustainable Design,Sustainable Design;Engineering,Master,oncampus,36106,3,True
899,30,Sustainable Design,Engineering;Ecology,Master,oncampus,46296,2;10,False
900,30,Computer Science,Computer Science;Computer Science;Artificial Intelligence,Bachelor,oncampus,31599,2;7,False
901,30,Computer Science,Marketing;Accounting;Computer Science,Bachelor,oncampus,36668,3,False
902,30,Marketing,Marketing;Banking,Bachelor,oncampus,26920,2;3,True
903,30,Finance,Accounting;Education,Bachelor,hybrid,34989,7;10,True
904,30,Artificial Intelligence,International Law;Finance;Business,Diploma,oncampus,20547,7;10,False
905,30,Accounting,Law;Accounting;Film,PhD,oncampus,36719,2;7,False
906,30,Renewable Energy,Renewable Energy;Engineering;Ecology,PhD,oncampus,40064,10,True
907,30,Design,Renewable Energy;Design;Education,Master,online,49999,7;10,False
908,30,Engineering,Engineering;Design;Psychology,Bachelor,hybrid,28560,2;10,True
909,30,Psychology,Architecture;Law;Psychology,Bachelor,oncampus,38714,3,True
910,30,Artificial Intelligence,Artificial Intelligence;Renewable Energy,Bachelor,oncampus,38744,3;7,False
911,30,Sustainable Design,Education;Architecture;Engineering,Bachelor,oncampus,31402,2;10,False
912,30,Banking,Banking;Education,Master,hybrid,39294,2,False
913,30,Cybersecurity,International Law;Cybersecurity;Information Technology,Diploma,oncampus,26111,2;7,False
914,30,Environmental Science,Environmental Science;Environmental Science;Business,Master,oncampus,34411,3;7,False
915,30,Psychology,Design;Engineering;Psychology,Master,oncampus,36448,3;10,False
916,30,Accounting,Ecology;International Law;Accounting,Bachelor,oncampus,30677,3;10,False
917,30,Environmental Science,International Law;Environmental Science;Computer Science,Bachelor,oncampus,31476,2,True
918,30,Engineering,Accounting;Education,Master,online,45245,10,False
919,30,Environmental Science,Environmental Science;Computer Science,Bachelor,oncampus,35974,7,False
920,30,Law,Psychology;Law,Master,hybrid,44555,2,False
921,30,International Law,Public Health;Cybersecurity;Engineering,Bachelor,oncampus,26421,2,True
922,31,Data Science,Film;Data Science;Environmental Science,Bachelor,oncampus,35082,3;10,True
923,31,Finance,Artificial Intelligence;Finance,Bachelor,oncampus,35641,2,False
924,31,Marketing,Marketing;Marketing;Architecture,Bachelor,oncampus,38173,2;3,True
925,31,Finance,Architecture;Finance,Diploma,online,26456,7,False
926,31,Law,Data Science;Law,Bachelor,oncampus,34671,3,False
927,31,Sustainable Design,Film;Accounting,Diploma,hybrid,26134,3;10,True
928,31,Law,Design;Artificial Intelligence;Nursing,Diploma,oncampus,26226,3,False
929,31,Architecture,Architecture;Film;Architecture,Bachelor,online,35095,2;3,False
930,31,Environmental Science,Marketing;Banking;Environmental Science,PhD,online,54406,3,False
931,31,Engineering,Engineering;Education,Bachelor,oncampus,32477,7,False
932,31,Architecture,Architecture;Banking,Bachelor,oncampus,29496,10,False
933,31,Psychology,Psychology;Psychology;Information Technology,Bachelor,online,35706,3;10,False
934,31,Data Science,Data Science;Sustainable Design,Master,online,29689,2;10,False
935,31,Engineering,Engineering;Film,Master,oncampus,33649,10,False
936,31,Marketing,Computer Science;Banking;Data Science,Diploma,oncampus,19342,2,False
937,31,Data Science,Data Science;Sustainable Design;Environmental Science,Bachelor,oncampus,40567,2,True
938,31,Information Technology,Finance;Information Technology;Accounting,Master,oncampus,36514,2;10,False
939,31,Public Health,Public Health;Artificial Intelligence,Master,oncampus,31340,2;3,True
940,31,Architecture,Public Health;International Law,Bachelor,oncampus,28897,10,False
941,31,Architecture,Cybersecurity;Architecture,Diploma,oncampus,22683,7,False
942,31,Computer Science,Accounting;Artificial Intelligence;Sustainable Design,Bachelor,oncampus,31428,3;10,False
943,31,Nursing,Engineering;Environmental Science,Master,hybrid,40992,7,False
944,31,Design,Environmental Science;Design;Data Science,Master,hybrid,39538,10,True
945,31,Artificial Intelligence,Sustainable Design;Law,Bachelor,online,27312,3;7,False
946,31,Law,Law;Computer Science;Film,Master,online,42745,3,False
947,31,Film,Education;Film;Engineering,Diploma,oncampus,20639,2;10,True
948,31,Ecology,Sustainable Design;Public Health;Ecology,Bachelor,online,38271,2;7,True
949,31,Architecture,Computer Science;Nursing;Architecture,Master,oncampus,32180,2,False
950,31,Data Science,Data Science;Environmental Science;Ecology,PhD,oncampus,35014,3;10,False
951,31,Design,Design;Artificial Intelligence,Diploma,hybrid,21729,3,True
952,32,Business,Law;International Law;Business,Diploma,oncampus,20987,10,False
953,32,Nursing,Finance;Accounting,Bachelor,oncampus,36586,7,False
954,32,Law,Banking;Law,Bachelor,hybrid,28580,7,False
955,32,Psychology,Architecture;Psychology,Bachelor,hybrid,27627,2;10,True
956,32,Psychology,Artificial Intelligence;Nursing,Bachelor,online,34488,7,False
957,32,Psychology,Psychology;Psychology;Sustainable Design,Bachelor,oncampus,35290,10,True
958,32,Finance,Computer Science;Finance;Renewable Energy,Bachelor,hybrid,27248,10,False
959,32,Ecology,Ecology;Engineering;Design,Bachelor,hybrid,40060,2,True
960,32,Psychology,Finance;Architecture;Marketing,PhD,oncampus,42632,7;10,False
961,32,Environmental Science,Psychology;Design,Bachelor,oncampus,33192,10,False
962,32,Information Technology,Information Technology;Design;Environmental Science,PhD,oncampus,54299,10,False
963,32,Data Science,Accounting;Data Science;Film,Diploma,online,26536,3;10,False
964,32,Environmental Science,Finance;Environmental Science;Artificial Intelligence,Bachelor,oncampus,27514,7;10,False
965,32,International Law,Nursing;Law,Master,hybrid,49435,2,True
966,32,Design,Education;Business;Banking,Bachelor,online,41880,2;10,True
967,32,Engineering,Architecture;Environmental Science,Diploma,oncampus,26334,10,False
968,32,Marketing,Marketing;Business,Bachelor,oncampus,35873,2,True
969,32,Sustainable Design,Finance;Sustainable Design,Bachelor,oncampus,41689,3;10,False
970,32,Design,Design;Cybersecurity,PhD,oncampus,43277,2,True
971,32,Banking,Accounting;Computer Science;Banking,Diploma,oncampus,25465,7,True
972,32,Computer Science,Computer Science;Information Technology,Master,online,28198,7,False
973,32,Engineering,Film;Public Health,Bachelor,online,37932,7,True
974,32,Public Health,Psychology;Data Science,Master,oncampus,30795,3;7,False
975,32,Cybersecurity,Environmental Science;Cybersecurity;Psychology,Diploma,hybrid,18731,7,False
976,32,Environmental Science,Sustainable Design;Education,Master,oncampus,33074,2;3,True
977,32,Design,Computer Science;Design;Public Health,PhD,online,50863,3,False
978,32,Film,Film;Ecology;Artificial Intelligence,Bachelor,hybrid,27515,2,False
979,32,Ecology,Film;Finance,Bachelor,hybrid,33686,2;10,True
980,32,Engineering,International Law;Engineering,Master,hybrid,37947,2;3,False
981,32,Data Science,Data Science;Marketing;Accounting,Bachelor,hybrid,35164,2;10,True
982,32,Public Health,Accounting;Ecology,PhD,oncampus,49581,2,False
983,32,Data Science,Ecology;Data Science,Diploma,online,25037,2;7,True
984,33,Law,Artificial Intelligence;Film;Design,Master,online,42356,10,False
985,33,Accounting,Accounting;Artificial Intelligence,Bachelor,oncampus,36003,3,True
986,33,Ecology,Education;Law;Ecology,PhD,oncampus,43511,3;10,True
987,33,Architecture,Education;Architecture;Business,Bachelor,oncampus,38674,10,False
988,33,Public Health,Engineering;Public Health,Diploma,online,19754,3,False
989,33,Ecology,Information Technology;Environmental Science,Master,oncampus,36881,2,False
990,33,Banking,Environmental Science;Engineering;Law,PhD,online,47796,2;10,False
991,33,Public Health,Environmental Science;Finance;Public Health,Bachelor,hybrid,31565,3,False
992,33,Engineering,Engineering;Data Science;Nursing,Master,oncampus,43454,3;10,True
993,33,Psychology,Ecology;Nursing,Bachelor,hybrid,41861,10,False
994,33,Cybersecurity,Information Technology;Law;Cybersecurity,Diploma,oncampus,24414,10,True
995,33,Environmental Science,Business;Finance;Environmental Science,Bachelor,oncampus,31480,2;7,False
996,33,Business,Business;Marketing,Bachelor,oncampus,41581,2;10,False
997,33,Information Technology,Public Health;Information Technology;Renewable Energy,Diploma,oncampus,27080,2,False
998,33,Accounting,Nursing;Environmental Science;Film,Bachelor,online,29775,2,True
999,33,Sustainable Design,Banking;Design,Master,oncampus,43804,2,False
1000,33,Artificial Intelligence,Design;Artificial Intelligence,Diploma,oncampus,20681,3;10,True
1001,33,Environmental Science,Psychology;Marketing;Law,Master,oncampus,44980,2;3,False
1002,33,Public Health,Public Health;International Law,Diploma,oncampus,24468,10,False
1003,33,Artificial Intelligence,Artificial Intelligence;Environmental Science,Bachelor,hybrid,32852,2,False
1004,33,Marketing,Computer Science;Environmental Science;Marketing,Master,oncampus,30721,3,True
1005,33,Design,Design;Information Technology;International Law,Bachelor,oncampus,39182,3;10,False
1006,33,Data Science,Information Technology;Renewable Energy;Nursing,Diploma,oncampus,21153,10,False
1007,33,Environmental Science,Education;Film;Environmental Science,Bachelor,online,29510,2;10,True
1008,33,Information Technology,Nursing;Finance;Business,Bachelor,oncampus,35271,2;10,False
1009,33,International Law,Marketing;Psychology;International Law,Bachelor,hybrid,34362,10,False
1010,33,Environmental Science,Artificial Intelligence;Design;Environmental Science,Diploma,online,18918,3;10,True
1011,33,Business,Architecture;Business,Bachelor,oncampus,32391,2;7,True
1012,33,International Law,Design;Public Health;Artificial Intelligence,Bachelor,oncampus,31187,3,True
1013,33,Banking,Banking;Cybersecurity,Diploma,oncampus,20521,7;10,False
1014,33,Engineering,Environmental Science;Law;Education,Diploma,online,21199,2,False
1015,33,Marketing,Education;Psychology,Bachelor,oncampus,30631,7,False
1016,33,Computer Science,Environmental Science;Computer Science,Master,oncampus,35995,2;7,False
1017,33,Ecology,Accounting;Environmental Science;Education,Master,oncampus,34568,7,False
1018,33,Sustainable Design,Banking;Renewable Energy,Bachelor,online,36641,2;3,False
1019,33,Architecture,Artificial Intelligence;Architecture,Master,oncampus,51991,2;10,True
1020,33,Ecology,Engineering;Architecture,Bachelor,oncampus,35697,2;3,True
1021,33,Computer Science,Environmental Science;Computer Science,Master,oncampus,50746,2;7,True
1022,34,Ecology,Ecology;Data Science;Renewable Energy,Master,hybrid,43323,2;3,False
1023,34,Artificial Intelligence,Artificial Intelligence;Business;Renewable Energy,Bachelor,oncampus,29462,7,False
1024,34,Cybersecurity,Cybersecurity;Data Science,Bachelor,oncampus,36691,3;7,False
1025,34,Finance,Design;Psychology;Finance,Diploma,hybrid,27225,2;10,False
1026,34,Education,Public Health;Education;Nursing,Diploma,oncampus,26320,3;10,False
1027,34,Education,Education;Engineering,Diploma,oncampus,18901,3;10,True
1028,34,Cybersecurity,Business;Cybersecurity,PhD,oncampus,36937,7,False
1029,34,Nursing,Nursing;Marketing,Bachelor,online,34895,10,False
1030,34,Marketing,Architecture;Computer Science,Diploma,oncampus,25776,3;10,False
1031,34,Information Technology,Information Technology;Public Health;Ecology,Diploma,hybrid,21225,7,False
1032,34,Cybersecurity,International Law;Data Science;Engineering,Bachelor,oncampus,36754,10,True
1033,34,Business,Cybersecurity;Business;Business,Diploma,online,21644,3,False
1034,34,Information Technology,Information Technology;Public Health;Architecture,Master,oncampus,41204,10,False
1035,34,Artificial Intelligence,Accounting;Artificial Intelligence;Business,Master,online,42130,7;10,False
1036,34,Accounting,Accounting;Finance;Engineering,Master,oncampus,40861,3,True
1037,34,Accounting,Psychology;Accounting,Diploma,oncampus,22593,3,False
1038,34,Artificial Intelligence,Architecture;Renewable Energy,Master,online,44149,2;3,False
1039,34,Public Health,Public Health;Information Technology,Bachelor,oncampus,36776,7,False
1040,34,Banking,Architecture;Banking,PhD,oncampus,45479,2,True
1041,34,Information Technology,Nursing;Public Health;Information Technology,Master,oncampus,33471,3;7,False
1042,34,Education,Cybersecurity;Computer Science;Data Science,Bachelor,online,41696,7;10,True
1043,34,Law,Accounting;Law,Bachelor,oncampus,27364,2;10,True
1044,34,Business,Film;Business;Information Technology,Master,hybrid,41865,2,False
1045,34,International Law,Nursing;Ecology,Master,online,31085,2,True
1046,34,Business,Environmental Science;International Law,Bachelor,oncampus,31523,2,True
1047,34,Architecture,Architecture;Renewable Energy,Diploma,oncampus,25246,3,False
1048,34,Nursing,Law;Information Technology,Diploma,hybrid,27369,7;10,False
1049,35,International Law,Sustainable Design;Marketing;Artificial Intelligence,Master,oncampus,42923,7,False
1050,35,Finance,Finance;Law;Marketing,Bachelor,oncampus,38854,3;7,False
1051,35,Accounting,Banking;Accounting;International Law,Bachelor,oncampus,28349,7,False
1052,35,Information Technology,Banking;Information Technology;Business,Master,oncampus,43896,7;10,False
1053,35,Film,Artificial Intelligence;Environmental Science;Film,PhD,oncampus,43147,3;7,False
1054,35,Information Technology,Education;Information Technology;Computer Science,Master,hybrid,47097,2,False
